no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
1131,COCO_train2014_000000014768.jpg,男児,傘を手に微笑む男児が映っていますね！,傘を手に微笑むぞうが映っていますね！,傘を手に微笑むドッグが映っていますね！,傘を手に微笑む車輪が映っていますね！,傘を手に微笑むアイスキャンディーが映っていますね！,0.9990880242,8.6e-09,0.0009119672,0.3449066993,2.6e-09,0.3449067002,0.0928989157,0.0949284285,0.0213793994,0.0037170908,0.0289435573,0.128425499
1134,COCO_train2014_000000028835.jpg,男性,緑の服を着た男性がマネキンの髪を手で触れていますね！,緑の服を着たディスクブレーキ男がマネキンの髪を手で触れていますね！,緑の服を着たクローゼット男がマネキンの髪を手で触れていますね！,緑の服を着た花むこ男がマネキンの髪を手で触れていますね！,緑の服を着た豚男がマネキンの髪を手で触れていますね！,0.9964277835,9.483e-07,0.0035712716,0.36277185,3.098e-07,0.3627719624,0.196555812,0.2005380988,0.0198580061,0.0093360579,0.0304434951,0.3066684
1138,COCO_train2014_000000039754.jpg,男性,男性は上半身裸でスケボーをしていますね！,モデム男は上半身裸でスケボーをしていますね！,いぬっころ男は上半身裸でスケボーをしていますね！,パーキングメーター男は上半身裸でスケボーをしていますね！,ラケット男は上半身裸でスケボーをしていますね！,0.9961316982,6.56e-08,0.0038682365,0.3214015255,4.61e-08,0.3214015403,0.1481498508,0.1544233561,0.0406253655,0.0163399611,0.0944398716,0.1730197297
1140,COCO_train2014_000000024414.jpg,子供,子供が二つのぬいぐるみに挟まれていますね！,消防艇が二つのぬいぐるみに挟まれていますね！,小鳥が二つのぬいぐるみに挟まれていますね！,パジャマが二つのぬいぐるみに挟まれていますね！,犬が二つのぬいぐるみに挟まれていますね！,0.9954193002,3.63e-08,0.0045806637,0.4177092564,2.1e-09,0.4177092573,0.007965223,0.0108092297,0.2631091025,0.0044580241,0.0098523106,0.4524851311
1141,COCO_train2014_000000119248.jpg,女性,女性がワインの入ったグラスを手に持ていますね！,間欠泉女がワインの入ったグラスを手に持ていますね！,犬女がワインの入ったグラスを手に持ていますね！,グラス女がワインの入ったグラスを手に持ていますね！,コップ女がワインの入ったグラスを手に持ていますね！,0.9997027068,2.38e-08,0.0002972694,0.3680149603,4.98e-08,0.3680149786,0.330890573,0.3438594937,0.0377157558,0.0342911422,0.1731831431,0.1980050804
1154,COCO_train2014_000000059993.jpg,女性,女性がミキサーの中のバナナの上に茶色いソースを注いでいますね！,短甲女がミキサーの中のバナナの上に茶色いソースを注いでいますね！,ヤギ女がミキサーの中のバナナの上に茶色いソースを注いでいますね！,冷蔵庫女がミキサーの中のバナナの上に茶色いソースを注いでいますね！,ワッフル女がミキサーの中のバナナの上に茶色いソースを注いでいますね！,0.9784595132,9e-10,0.0215404859,0.3173351653,2e-10,0.3173351654,0.5185968295,0.5322372913,0.0256285346,0.0158525417,0.1293089837,0.1225942793
1159,COCO_train2014_000000072866.jpg,女性,グレーのカーディガンを着た眼鏡を掛けた女性がテーブルの上の水色のケーキにナイフを入れていますね！,グレーのカーディガンを着た眼鏡を掛けた空母女がテーブルの上の水色のケーキにナイフを入れていますね！,グレーのカーディガンを着た眼鏡を掛けた犬女がテーブルの上の水色のケーキにナイフを入れていますね！,グレーのカーディガンを着た眼鏡を掛けたこね粉女がテーブルの上の水色のケーキにナイフを入れていますね！,グレーのカーディガンを着た眼鏡を掛けたアイロン女がテーブルの上の水色のケーキにナイフを入れていますね！,0.9964942423,7.72e-08,0.0035056808,0.3680149303,1.313e-07,0.3680149786,0.2491158936,0.2493329644,0.0008706061,0.0106324225,0.127916351,0.0831201208
1161,COCO_train2014_000000011129.jpg,女性,ピンクのサンバイザーをつけた女性がテニスをしていますね！,ピンクのサンバイザーをつけたマイマイ女がテニスをしていますね！,ピンクのサンバイザーをつけたネコ女がテニスをしていますね！,ピンクのサンバイザーをつけたテニスボール女がテニスをしていますね！,ピンクのサンバイザーをつけたテニスラケット女がテニスをしていますね！,0.9956282065,1e-10,0.0043717934,0.3921676719,1e-10,0.3921676719,0.4852866329,0.490342617,0.0103111251,0.0486329876,0.4120601714,0.118023995
1166,COCO_train2014_000000080165.jpg,男性,ベレー帽をかぶった男性がこちらを見ながら携帯で電話をしていますね！,ベレー帽をかぶった陸橋男がこちらを見ながら携帯で電話をしていますね！,ベレー帽をかぶったいぬ男がこちらを見ながら携帯で電話をしていますね！,ベレー帽をかぶった電話男がこちらを見ながら携帯で電話をしていますね！,ベレー帽をかぶった呼笛男がこちらを見ながら携帯で電話をしていますね！,0.9995129224,4e-09,0.0004870736,0.3214015395,2.6e-09,0.3214015403,0.8247163831,0.8270120621,0.0027758713,0.0059009835,0.0400207825,0.1474479779
1167,COCO_train2014_000000085579.jpg,男性,スケートボードのハーフパイプでトリックを決める男性ですね！,スケートボードのハーフパイプでトリックを決めるモデム男ですね！,スケートボードのハーフパイプでトリックを決めるガウン男ですね！,スケートボードのハーフパイプでトリックを決める崖男ですね！,スケートボードのハーフパイプでトリックを決める一輪車男ですね！,0.9961312733,4.921e-07,0.0038682365,0.3303507993,7.319e-07,0.3303510411,0.1338634814,0.1512169093,0.1147585146,0.0247275635,0.1121240407,0.22053757
1181,COCO_train2014_000000078633.jpg,男性,女性と男性がソファーに腰かけて笑っていますね！,女性と架け橋男がソファーに腰かけて笑っていますね！,女性と山羊男がソファーに腰かけて笑っていますね！,女性と書棚男がソファーに腰かけて笑っていますね！,女性と本屋男がソファーに腰かけて笑っていますね！,0.9990238468,5.82e-08,0.0009760951,0.2867280485,3.56e-08,0.2867280587,0.3729179175,0.3876713514,0.0380565492,0.0222535704,0.1607341319,0.1384495635
1184,COCO_train2014_000000004139.jpg,女性,テニスコートにピンク色のウェアを着た女性が居る,テニスコートにピンク色のウェアを着た間欠泉女が居る,テニスコートにピンク色のウェアを着たねこ女が居る,テニスコートにピンク色のウェアを着たテニスボール女が居る,テニスコートにピンク色のウェアを着たテニスラケット女が居る,0.9997027306,0.0,0.0002972694,0.3921676719,0.0,0.3921676719,0.4738645953,0.4788015783,0.0103111251,0.0612295918,0.518789351,0.118023995
1185,COCO_train2014_000000052341.jpg,男性,紫色の服に赤い帽子をかぶった女性たちと、白いシャツの男性がこちらを見ていますね！,紫色の服に赤い帽子をかぶった女性たちと、白いシャツのポットパイ男がこちらを見ていますね！,紫色の服に赤い帽子をかぶった女性たちと、白いシャツのねこ男がこちらを見ていますね！,紫色の服に赤い帽子をかぶった女性たちと、白いシャツの消防車男がこちらを見ていますね！,紫色の服に赤い帽子をかぶった女性たちと、白いシャツの客車男がこちらを見ていますね！,0.9824211739,1.4e-08,0.0175788123,0.3355120472,5.47e-08,0.3355120656,0.1749524178,0.1909101009,0.0835874217,0.0191978709,0.1670479029,0.1149243454
1191,COCO_train2014_000000104752.jpg,女性,エプロンを着た女性が釜でお肉を焼いていますね！,エプロンを着た航空母艦女が釜でお肉を焼いていますね！,エプロンを着たドッグ女が釜でお肉を焼いていますね！,エプロンを着た電子レンジ女が釜でお肉を焼いていますね！,エプロンを着たペーパータオル女が釜でお肉を焼いていますね！,0.9964942826,3.67e-08,0.0035056808,0.3680149676,2.98e-08,0.3680149786,0.1885606931,0.1900215,0.0076875874,0.003130378,0.0332832932,0.0940525307
1193,COCO_train2014_000000115518.jpg,赤ちゃん,女の子と男の子の赤ちゃんが手を取り合っていますね！,女の子と男の子の航空母艦が手を取り合っていますね！,女の子と男の子のカモが手を取り合っていますね！,女の子と男の子の平均台が手を取り合っていますね！,女の子と男の子のサンドバッグが手を取り合っていますね！,0.9963204383,6.01e-08,0.0036795018,0.6587325853,1.16e-08,0.6587325929,0.1219118511,0.1367287189,0.1083669026,0.0371731793,0.1262679249,0.2943992256
1198,COCO_train2014_000000122105.jpg,女の子,ピンク色のベンチの左端に女の子が座っていますね！,ピンク色のベンチの左端にコーヒーメーカーが座っていますね！,ピンク色のベンチの左端に小鳥が座っていますね！,ピンク色のベンチの左端に手すりが座っていますね！,ピンク色のベンチの左端にベンチが座っていますね！,0.9995007985,5.443e-07,0.0004986575,0.5447276081,4.27e-08,0.5447276314,0.1409548432,0.1668910682,0.155408107,0.0292182605,0.168393895,0.1735114002
1200,COCO_train2014_000000004180.jpg,少年,眼鏡をかけた少年が食べ物を食べていますね！,眼鏡をかけた蛇が食べ物を食べていますね！,眼鏡をかけたバードが食べ物を食べていますね！,眼鏡をかけたペーパータオルが食べ物を食べていますね！,眼鏡をかけた包丁が食べ物を食べていますね！,0.9990528557,3.2e-09,0.0009471411,0.4215257109,3.7e-09,0.4215257125,0.6954602465,0.6979214549,0.0035264833,0.0172223231,0.0711112395,0.2421884809
1211,COCO_train2014_000000005559.jpg,人,雪の積もった木の中をスノーボードで滑る人ですね！,雪の積もった木の中をスノーボードで滑るポットパイ人間ですね！,雪の積もった木の中をスノーボードで滑るフィッシュ人間ですね！,雪の積もった木の中をスノーボードで滑るスキー人間ですね！,雪の積もった木の中をスノーボードで滑る犬ぞり人間ですね！,0.9964996616,0.0,0.0035003384,0.2820563713,0.0,0.2820563713,0.4767103759,0.4842107296,0.0154898545,0.0471321366,0.3560023308,0.1323927752
